Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,h_c,s
1,1,2190,2370,2,2,0,1290,150,0,0,0,6091,0,1,0.888063
0,3,610,1570,5,6,0,40,370,0,0,0,6092,1,1,0.91563004
0,3,230,150,2,4,0,100,0,1,2,1,6093,1,1,0.57125145
0,3,40,40,1,6,0,20,20,0,0,0,6094,1,0,0.74549526
1,2,3760,190,1,4,0,3680,180,0,0,0,6095,0,1,0.83038294
1,1,1370,1840,2,1,0,20,1840,1,1,1,6096,0,0,0.9445307
1,2,1520,70,0,0,6,1520,70,0,0,0,6097,0,0,0.8293387
1,1,5740,240,0,0,3,5740,240,0,0,0,6098,0,0,0.85462105
1,2,1870,150,0,0,3,1820,100,0,0,0,6099,0,1,0.78139347
1,3,2570,610,0,0,0,1770,610,0,0,0,6100,0,1,0.87723666
1,3,6950,370,0,0,4,6660,370,0,0,0,6101,0,1,0.8119419
1,2,790,610,1,0,0,790,60,0,0,0,6102,0,1,0.8662609
0,1,1810,90,0,0,3,1730,70,0,0,0,6103,1,1,0.7718425
1,2,40,40,1,6,0,40,40,0,0,0,6104,0,0,0.831873
1,2,1550,60,0,0,3,1550,60,0,0,0,6105,0,1,0.8450294
1,1,0,0,0,6,0,0,0,1,1,1,6106,0,1,0.5133288
1,2,60,60,3,6,0,10,20,0,0,0,6107,0,0,0.808527
1,3,3680,300,0,0,6,3480,210,1,11,1,6108,0,0,0.7548887
1,3,5900,220,0,0,4,5900,220,0,0,0,6109,0,1,0.86274666
0,3,1080,1070,3,6,0,0,0,1,1,1,6110,1,1,0.81708986
1,2,3620,270,0,0,6,3600,0,2,8,1,6111,0,0,0.59881955
0,3,520,210,2,6,0,520,0,1,2,1,6112,1,1,0.7588269
0,1,1450,40,0,0,1,1450,40,0,0,0,6113,1,1,0.8033763
0,1,630,560,1,0,0,530,150,0,0,0,6114,1,1,0.89979386
1,3,690,700,3,6,0,60,670,0,0,0,6115,0,1,0.9121923
1,2,0,0,0,6,0,0,0,1,1,1,6116,0,1,0.6639402
0,3,2270,150,0,5,1,2270,150,1,2,1,6117,1,1,0.859813
0,3,250,240,1,6,0,70,40,0,0,0,6118,1,1,0.9217439
0,2,760,80,0,0,0,630,50,2,8,1,6119,1,0,0.58212537
1,2,2320,180,0,0,3,2320,90,1,2,1,6120,0,0,0.76402384
1,2,3920,380,0,0,0,3920,160,2,8,1,6121,0,0,0.7632837
1,3,2470,110,0,1,0,2470,0,1,11,1,6122,0,0,0.58242476
1,2,30,30,2,6,0,10,20,0,0,0,6123,0,1,0.7001141
0,3,0,0,0,6,0,0,0,0,0,0,6124,1,1,0.7105814
1,1,360,1700,3,3,0,210,320,0,0,0,6125,0,1,0.90669125
1,3,40,40,1,6,0,0,0,0,0,0,6126,0,0,0.8024715
1,2,5460,210,0,0,5,5460,80,1,6,1,6127,0,0,0.7970015
1,3,480,480,3,6,0,0,0,0,0,0,6128,0,1,0.8148319
0,3,630,150,0,4,2,500,150,1,2,1,6129,1,0,0.6852796
1,3,2330,190,0,6,0,2110,80,0,0,0,6130,0,1,0.6545927
0,3,4970,5020,3,5,0,670,4190,1,1,1,6131,1,1,0.9176838
1,2,0,0,0,6,0,0,0,1,1,1,6132,0,0,0.66416657
0,3,370,370,3,6,0,100,280,0,0,0,6133,1,1,0.90812063
0,3,920,230,3,6,0,920,10,0,0,0,6134,1,0,0.80830175
1,2,1000,150,0,4,0,1000,150,0,0,0,6135,0,1,0.8455333
0,2,940,40,0,6,0,910,40,0,0,0,6136,1,1,0.79556125
0,2,40,60,2,6,0,20,50,1,2,1,6137,1,0,0.7017519
1,1,1530,80,0,0,6,1380,60,1,2,1,6138,0,0,0.7359415
0,3,8410,270,0,3,1,8410,270,0,0,0,6139,1,1,0.83459526
1,2,80,80,2,6,0,80,80,0,0,0,6140,0,1,0.79269665
0,3,7200,920,0,0,2,7180,920,0,0,0,6141,1,1,0.8346689
1,3,2980,160,0,6,0,2660,100,0,0,0,6142,0,1,0.7740422
0,3,12020,460,0,0,1,12020,460,0,0,0,6143,1,1,0.8145369
0,2,910,610,1,6,0,490,610,0,0,0,6144,1,1,0.90600836
1,1,3110,340,0,0,6,2810,340,1,8,1,6145,0,1,0.7746524
0,3,1090,240,0,0,0,760,90,1,11,1,6146,1,1,0.7101193
0,2,940,480,1,6,0,110,480,0,0,0,6147,1,1,0.8796539
0,3,1040,40,0,6,0,1040,0,1,3,1,6148,1,1,0.5684442
0,3,40,40,4,6,0,0,0,0,0,0,6149,1,1,0.86288285
0,1,440,10520,4,6,0,0,50,1,1,1,6150,1,0,0.835109
0,1,2440,960,1,1,3,2430,100,0,0,0,6151,1,1,0.854426
1,1,50,0,0,6,0,50,0,0,0,0,6152,0,1,0.7962456
1,3,1220,1230,4,6,0,160,1230,0,0,0,6153,0,0,0.89026713
0,3,790,60,0,0,4,730,40,1,11,1,6154,1,0,0.63556606
0,3,10,170,1,6,0,10,10,1,4,1,6155,1,0,0.7789535
1,2,650,40,0,0,5,650,40,0,0,0,6156,0,0,0.7443745
1,1,1750,1730,1,4,0,10,10,0,0,0,6157,0,1,0.8412674
1,3,2140,120,0,0,3,2140,120,0,0,0,6158,0,1,0.83706176
0,2,4260,260,0,0,0,4000,0,1,4,1,6159,1,1,0.61499566
1,3,0,0,0,6,0,0,0,1,1,1,6160,0,0,0.58068204
0,3,730,1010,4,6,0,730,560,0,0,0,6161,1,1,0.8744794
1,1,1230,40,1,2,1,1230,40,0,0,0,6162,0,1,0.84284264
0,2,8600,430,0,0,0,8600,430,0,0,0,6163,1,0,0.8192839
0,2,9910,400,0,0,1,9910,400,0,0,0,6164,1,1,0.8289903
0,2,13100,510,0,0,1,13100,510,0,0,0,6165,0,1,0.81123376
1,2,400,90,0,0,0,310,90,1,4,1,6166,0,0,0.53203624
1,3,2580,2530,1,6,0,90,0,1,1,1,6167,0,1,0.8401358
0,1,2540,310,0,0,0,2070,100,0,0,0,6168,1,1,0.7409983
0,3,0,0,0,6,0,0,0,0,0,0,6169,1,0,0.70626706
1,2,610,80,0,0,6,610,50,0,0,0,6170,0,1,0.83288145
1,2,180,130,1,6,0,180,50,0,0,0,6171,0,1,0.8775987
0,3,780,780,3,6,0,0,60,1,1,1,6172,1,1,0.8601609
1,3,0,0,0,6,0,0,0,1,1,1,6173,0,1,0.5788366
1,3,3490,300,0,0,6,3490,0,2,8,1,6174,0,0,0.621915
0,2,1020,170,0,0,0,980,0,1,11,1,6175,1,1,0.56686664
0,1,790,310,0,0,2,680,120,1,6,1,6176,1,0,0.8535167
0,2,1760,1070,1,2,3,1760,80,0,0,0,6177,1,0,0.8309643
1,1,110,230,4,6,0,0,0,0,0,0,6178,0,1,0.8007742
0,1,2560,120,0,0,1,2560,120,0,0,0,6179,1,1,0.8680579
1,3,1030,1030,2,5,0,20,100,0,0,0,6180,0,0,0.8864449
1,2,1870,100,0,0,0,1870,0,1,10,1,6181,0,0,0.5456603
0,3,950,160,0,1,0,810,160,1,6,1,6182,1,0,0.69910836
0,2,640,640,3,6,0,10,50,0,0,0,6183,1,0,0.89574176
0,3,4280,4300,1,1,1,1970,430,0,0,0,6184,1,1,0.9028306
0,3,1630,1530,0,0,3,1630,30,0,0,0,6185,1,1,0.81681323
0,3,0,0,0,6,0,0,0,0,0,0,6186,1,0,0.70626706
1,2,610,60,0,6,0,610,60,0,0,0,6187,0,1,0.83080286
0,2,1020,920,1,1,0,180,920,0,0,0,6188,1,1,0.89853245
0,3,1170,1180,2,6,0,510,30,0,0,0,6189,1,1,0.8677703
1,2,1390,150,0,0,2,1390,90,0,0,0,6190,0,1,0.7993524
0,3,0,0,0,6,0,0,0,1,1,1,6191,1,0,0.67519903
1,3,290,290,4,6,0,0,20,1,1,1,6192,0,1,0.8473557
1,3,2160,310,0,0,4,2130,90,1,5,1,6193,0,1,0.8217853
0,2,690,370,0,6,0,590,220,0,0,0,6194,1,1,0.93112683
0,2,1320,60,0,3,2,1280,60,0,0,0,6195,1,1,0.8262296
0,3,360,90,1,4,0,360,50,1,5,1,6196,1,1,0.7919528
0,2,2480,150,0,0,4,2450,150,0,0,0,6197,1,1,0.84793067
1,2,510,110,0,0,0,390,110,1,4,1,6198,0,1,0.56799376
0,1,1580,480,0,0,1,1580,120,0,0,0,6199,1,1,0.866107
1,1,950,80,0,0,6,810,60,0,0,0,6200,0,1,0.57369465
1,3,320,210,3,6,0,320,40,0,0,0,6201,0,0,0.85915875
1,2,1350,1030,3,5,0,1350,0,0,0,0,6202,0,1,0.8253276
0,3,280,90,0,6,0,230,90,0,0,0,6203,1,1,0.77415544
1,3,390,30,0,5,0,170,30,0,0,0,6204,0,0,0.7138673
1,1,3390,130,0,0,0,3300,120,0,0,0,6205,0,1,0.82342273
1,3,150,200,3,6,0,110,20,0,0,0,6206,0,1,0.85912937
0,3,590,90,0,6,0,480,90,0,0,0,6207,1,1,0.5741235
1,2,5090,190,0,0,0,4810,180,1,2,1,6208,0,1,0.8047634
0,3,4320,240,0,0,3,4320,240,0,0,0,6209,1,1,0.8439917
1,2,1500,110,0,0,6,1360,60,1,12,1,6210,0,1,0.5816851
1,2,1420,70,0,0,3,1420,70,0,0,0,6211,0,1,0.8344381
0,3,2800,170,0,0,1,2800,110,0,0,0,6212,1,1,0.8266955
0,2,870,270,0,6,0,870,270,0,0,0,6213,1,1,0.8977952
1,3,3470,2140,1,4,0,1900,150,0,0,0,6214,0,1,0.87319136
1,2,340,80,1,6,0,340,30,1,9,1,6215,0,1,0.7879831
1,1,610,120,0,4,0,240,120,1,2,1,6216,0,1,0.6938706
0,3,320,70,1,6,0,320,0,1,6,1,6217,1,1,0.6281143
1,3,0,0,0,6,0,0,0,1,1,1,6218,0,1,0.57677704
0,2,120,70,3,6,0,120,60,0,0,0,6219,1,1,0.85885817
0,3,40,50,1,6,0,30,30,1,2,1,6220,1,1,0.67356217
0,2,910,50,0,3,0,780,50,1,2,1,6221,1,0,0.6762527
0,2,1110,230,0,0,0,1110,50,0,0,0,6222,1,1,0.82657915
0,1,2760,200,0,0,6,2640,130,1,2,1,6223,1,1,0.7558376
1,2,5090,650,0,0,5,4230,650,2,4,1,6224,0,1,0.7954587
0,3,4520,210,0,0,6,4500,210,0,0,0,6225,1,1,0.84963727
0,2,580,430,2,6,0,580,40,0,0,0,6226,1,1,0.8361958
1,1,910,160,0,0,3,880,50,0,0,0,6227,0,1,0.842385
1,3,5860,5880,1,0,0,5630,210,1,2,1,6228,0,0,0.8446389
0,3,40,40,3,6,0,10,0,0,0,0,6229,1,0,0.7778121
0,1,880,570,1,2,1,310,570,0,0,0,6230,1,1,0.8588662
0,3,1820,310,0,6,0,1770,60,0,0,0,6231,1,1,0.81578344
0,2,1340,50,0,0,0,1260,50,1,6,1,6232,1,1,0.7510675
1,1,4820,210,0,0,0,4430,210,0,0,0,6233,0,1,0.73421216
1,2,2160,60,1,1,1,2160,60,0,0,0,6234,0,1,0.84141874
0,2,0,0,0,6,0,0,0,1,1,1,6235,1,1,0.6189055
1,3,130,120,2,6,0,130,0,0,0,0,6236,0,1,0.72654057
1,2,1060,60,0,6,0,1000,50,0,0,0,6237,0,0,0.7553945
0,2,250,60,0,0,1,250,60,0,0,0,6238,1,0,0.798308
1,2,3140,190,0,4,0,2800,120,0,0,0,6239,0,1,0.68858725
1,3,3660,170,0,3,0,3620,170,1,2,1,6240,0,0,0.8712716
0,3,6950,310,0,0,1,6950,210,0,0,0,6241,1,1,0.8489493
0,2,640,150,0,0,0,640,150,0,0,0,6242,1,1,0.90350807
0,3,2570,370,0,0,0,2570,100,1,4,1,6243,1,1,0.7850549
0,3,8600,2440,2,2,1,8600,2440,0,0,0,6244,1,1,0.92894065
0,3,4220,180,0,0,0,3860,180,0,0,0,6245,1,1,0.7836939
1,3,240,290,3,6,0,240,120,0,0,0,6246,0,1,0.8792135
0,3,50,50,2,6,0,0,20,1,1,1,6247,1,1,0.73849386
0,3,3150,3050,2,2,0,300,490,0,0,0,6248,1,1,0.93577
1,2,1220,110,0,0,6,1060,110,1,6,1,6249,0,1,0.6349565
0,2,540,40,0,0,4,200,30,0,0,0,6250,1,1,0.85202277
1,2,30,30,1,6,0,0,30,0,0,0,6251,0,0,0.7349025
1,1,120,120,1,6,0,40,40,0,0,0,6252,0,1,0.8892928
1,2,120,120,2,6,0,50,120,0,0,0,6253,0,1,0.8355348
0,2,530,60,0,0,0,370,60,1,2,1,6254,1,1,0.7738085
0,2,1640,110,0,0,0,1530,110,1,8,1,6255,1,0,0.69105977
0,2,1250,1280,1,5,0,540,50,0,0,0,6256,1,1,0.876005
1,2,230,60,0,2,0,100,40,1,4,1,6257,0,1,0.6876193
0,3,1720,310,0,6,0,1380,80,0,0,0,6258,1,1,0.6988347
0,2,2510,40,0,2,2,2510,0,1,3,1,6259,1,1,0.77506465
0,3,2320,230,0,0,3,2270,230,0,0,0,6260,1,1,0.81883794
0,3,6660,310,0,0,5,6410,310,0,0,0,6261,1,1,0.8042419
1,1,2980,110,0,1,0,2980,110,0,0,0,6262,0,1,0.8592653
0,2,160,160,3,6,0,10,30,0,0,0,6263,1,1,0.88101727
1,3,30,50,1,6,0,30,30,1,2,1,6264,0,1,0.74504423
1,2,2740,120,0,0,3,2710,120,0,0,0,6265,0,1,0.8622307
0,2,9920,380,0,0,6,9910,360,0,0,0,6266,1,1,0.8396667
1,2,7060,4750,1,4,1,7060,50,0,0,0,6267,0,1,0.8381132
0,2,2900,210,0,0,0,2670,0,2,7,1,6268,1,0,0.5679526
0,3,450,380,1,6,0,0,0,1,1,1,6269,1,1,0.8288033
1,3,840,60,0,0,0,760,50,0,0,0,6270,0,1,0.6668748
0,3,70,0,0,1,0,70,0,1,31,1,6271,1,0,0.064063735
0,2,2130,80,0,0,3,2130,80,0,0,0,6272,1,1,0.83858615
1,3,2140,150,0,0,0,2000,70,1,2,1,6273,0,1,0.66974986
1,2,130,130,2,6,0,30,110,0,0,0,6274,0,1,0.8338286
1,2,50,50,2,6,0,30,50,0,0,0,6275,0,1,0.7641494
1,1,930,90,1,2,3,860,90,0,0,0,6276,0,1,0.6888241
0,3,1790,70,0,0,0,1790,40,2,5,1,6277,1,0,0.80149317
0,1,310,60,0,0,0,300,60,1,6,1,6278,1,1,0.768314
1,2,4620,180,0,0,0,4170,160,0,0,0,6279,0,1,0.74985296
1,2,30,30,2,6,0,20,0,0,0,0,6280,0,1,0.8121784
0,3,790,20,0,2,2,790,0,1,9,1,6281,1,0,0.61650026
0,2,0,0,0,6,0,0,0,1,1,1,6282,1,1,0.6189086
1,1,1180,0,0,5,0,1180,0,0,0,0,6283,0,1,0.7082043
0,3,2640,610,0,0,0,940,310,0,0,0,6284,1,1,0.87341046
0,1,2600,200,0,0,0,2570,100,1,10,1,6285,1,1,0.75404006
1,2,2430,180,0,0,2,2430,70,0,0,0,6286,0,1,0.79464537
1,3,3230,310,0,3,0,3230,110,0,0,0,6287,0,1,0.77736026
1,3,140,60,1,6,0,140,0,0,0,0,6288,0,1,0.7500259
1,2,4150,130,0,0,2,4150,0,1,4,1,6289,0,1,0.7746586
0,2,1180,50,0,0,0,1180,50,0,0,0,6290,1,1,0.8320845
1,2,3310,1330,1,1,0,2650,100,0,0,0,6291,0,0,0.8545731
0,3,530,40,0,6,0,530,40,0,0,0,6292,1,0,0.8507002
1,3,160,160,2,6,0,70,150,1,2,1,6293,0,1,0.8326208
0,3,650,670,3,6,0,570,500,0,0,0,6294,1,1,0.91489536
0,2,5170,180,0,0,0,5170,180,0,0,0,6295,1,1,0.8492792
0,2,3320,180,0,0,6,3160,180,0,0,0,6296,1,1,0.8122071
0,2,890,310,0,6,0,770,310,0,0,0,6297,1,1,0.9126541
0,2,690,690,3,5,0,110,190,0,0,0,6298,1,1,0.91704553
0,2,1950,940,1,1,1,1950,70,0,0,0,6299,1,1,0.8563962
0,2,310,50,0,0,0,220,30,1,11,1,6300,1,1,0.5311771
0,2,120,40,0,6,0,120,40,0,0,0,6301,1,1,0.865804
0,2,820,830,2,6,0,390,280,0,0,0,6302,1,1,0.93157524
0,3,500,150,0,5,0,500,150,0,0,0,6303,1,1,0.8883922
0,2,60,110,2,6,0,0,0,0,0,0,6304,1,0,0.8313068
0,3,670,100,0,0,0,540,50,1,7,1,6305,1,0,0.52322084
0,3,1180,1190,3,6,0,480,510,0,0,0,6306,1,1,0.931573
1,3,1040,1040,3,5,0,470,450,0,0,0,6307,0,1,0.93174165
0,3,1290,90,0,0,0,620,60,0,0,0,6308,1,1,0.8286004
1,2,1890,460,0,4,0,1890,460,0,0,0,6309,0,1,0.87385046
1,3,0,10,1,6,0,0,0,0,0,0,6310,0,1,0.7135508
1,3,3190,3190,3,5,0,0,1330,1,1,1,6311,0,1,0.90922904
0,2,8060,240,0,0,3,8060,0,1,3,1,6312,1,0,0.8291974
0,3,0,0,0,6,0,0,0,1,1,1,6313,1,1,0.6773339
0,3,4170,210,0,0,6,4060,200,0,0,0,6314,1,1,0.8217909
0,3,390,100,0,0,2,130,80,1,2,1,6315,1,0,0.7790444
0,3,440,440,2,6,0,80,0,0,0,0,6316,1,1,0.8348509
1,2,4170,210,0,0,0,3930,140,0,0,0,6317,0,1,0.7850423
0,2,540,50,0,0,4,420,50,2,4,1,6318,1,0,0.6613237
1,3,130,80,2,6,0,130,70,0,0,0,6319,0,1,0.8868105
0,2,810,70,0,0,6,810,0,1,19,1,6320,1,0,0.5041855
1,2,530,460,2,6,0,340,460,0,0,0,6321,0,1,0.92006046
0,1,750,620,1,1,0,750,620,0,0,0,6322,1,1,0.9238605
0,2,1780,90,0,0,0,1780,90,0,0,0,6323,1,1,0.86051834
1,3,3150,4710,5,5,0,400,880,0,0,0,6324,0,1,0.9417795
1,1,210,140,1,6,0,20,140,0,0,0,6325,0,1,0.8425516
1,2,1230,1230,3,5,0,30,1230,0,0,0,6326,0,1,0.90458107
0,2,330,80,0,0,0,180,60,1,8,1,6327,1,0,0.48650575
0,3,4470,150,0,0,0,4320,150,0,0,0,6328,1,1,0.8086469
0,3,2170,60,0,0,0,2170,60,0,0,0,6329,1,1,0.81495094
0,2,13890,380,0,0,1,13890,380,0,0,0,6330,1,1,0.8034837
0,2,1380,90,0,0,3,1320,90,1,2,1,6331,1,0,0.7384741
1,3,5450,360,0,0,2,5200,360,0,0,0,6332,0,0,0.7837235
1,2,5440,760,0,0,1,4180,310,1,2,1,6333,0,1,0.7537079
1,2,2160,180,0,0,6,1950,90,1,13,1,6334,0,0,0.61401904
0,2,3730,210,0,0,0,3730,150,0,0,0,6335,1,1,0.83365285
0,3,1060,1270,2,6,0,1060,0,0,0,0,6336,1,1,0.862151
0,1,640,640,1,1,4,620,0,2,6,1,6337,1,1,0.70824814
0,1,80,80,3,6,0,20,40,0,0,0,6338,1,1,0.8381364
0,2,500,490,3,6,0,60,250,0,0,0,6339,0,1,0.9172636
0,2,2390,110,0,0,3,2390,110,0,0,0,6340,1,1,0.8462433
1,3,2480,300,0,0,0,2370,120,1,2,1,6341,0,1,0.7871072
1,3,260,260,2,6,0,190,260,0,0,0,6342,0,1,0.8920748
1,1,620,60,0,6,0,540,30,1,10,1,6343,0,0,0.49083358
0,2,330,60,0,6,0,140,30,1,6,1,6344,1,0,0.63714
0,2,0,0,0,6,0,0,0,1,1,1,6345,1,0,0.616583
1,2,20,20,1,6,0,10,10,0,0,0,6346,0,1,0.78236204
0,2,2930,520,0,0,0,2510,0,1,9,1,6347,1,1,0.71592295
0,3,2090,90,0,0,4,1910,90,1,12,1,6348,1,0,0.7207886
1,3,0,0,0,6,0,0,0,1,1,1,6349,0,1,0.58068204
1,3,50,50,3,6,0,0,30,0,0,0,6350,0,1,0.7533085
0,3,3130,240,0,0,0,2870,150,1,2,1,6351,1,0,0.6497207
0,3,760,60,0,0,0,760,10,1,11,1,6352,1,1,0.51785
1,3,30,30,5,6,0,0,30,1,1,1,6353,0,1,0.71563745
0,3,80,80,4,6,0,0,0,0,0,0,6354,1,1,0.717009
1,2,230,230,2,6,0,0,0,1,1,1,6355,0,1,0.82344025
1,2,470,470,1,1,0,160,470,0,0,0,6356,0,1,0.9129573
1,3,110,90,2,6,0,10,0,2,6,1,6357,0,0,0.7381044
1,3,910,140,1,6,0,910,50,1,2,1,6358,0,1,0.82360643
0,3,580,50,0,3,0,540,50,0,0,0,6359,1,1,0.673414
0,2,3710,150,0,0,1,3710,150,0,0,0,6360,1,1,0.8231108
1,2,2280,110,0,0,0,2230,110,2,4,1,6361,0,0,0.8157319
0,1,620,40,0,0,6,610,0,1,3,1,6362,1,1,0.41520005
0,3,350,50,0,6,0,350,40,1,2,1,6363,1,0,0.87446445
1,1,1000,150,0,0,6,860,150,0,0,0,6364,0,1,0.75388867
1,1,630,90,0,0,6,620,90,1,2,1,6365,0,0,0.82763296
0,2,80,80,2,6,0,0,50,1,1,1,6366,1,0,0.75499207
1,2,70,140,2,6,0,0,0,1,1,1,6367,0,1,0.79275846
0,3,660,240,0,0,0,640,90,1,6,1,6368,1,1,0.883869
1,2,1510,70,0,3,0,1500,70,0,0,0,6369,0,1,0.8363765
0,2,3470,0,0,3,3,3470,0,1,10,1,6370,1,1,0.745587
0,2,80,50,1,6,0,80,10,0,0,0,6371,1,0,0.7349251
0,2,610,90,0,1,4,560,90,1,2,1,6372,1,1,0.7298874
1,3,3140,110,0,0,6,3110,110,1,18,1,6373,0,0,0.84628034
0,3,60,2140,2,6,0,0,0,2,3,1,6374,1,1,0.82891315
1,2,2430,170,0,0,6,2390,100,0,0,0,6375,0,1,0.79642344
0,3,300,10,3,6,0,300,10,0,0,0,6376,1,1,0.73486465
0,1,910,1560,1,0,4,840,80,0,0,0,6377,1,1,0.85908216
0,3,20,20,2,6,0,20,10,1,5,1,6378,1,0,0.67996925
1,2,940,110,0,0,0,790,110,2,8,1,6379,0,0,0.5842358
1,2,4470,310,0,0,6,4320,310,0,0,0,6380,0,1,0.84933937
1,2,200,200,1,6,0,0,0,1,1,1,6381,0,1,0.74767685
1,2,2530,100,0,0,6,2530,0,1,3,1,6382,0,1,0.69768405
0,2,2740,130,0,0,3,2630,130,0,0,0,6383,1,1,0.81478345
0,2,1190,150,0,0,6,540,40,0,0,0,6384,1,1,0.6666836
0,3,650,550,1,6,0,0,550,1,1,1,6385,1,1,0.86916685
0,2,1040,70,0,0,0,920,40,2,8,1,6386,1,0,0.5750216
0,3,8360,1490,0,0,2,8360,660,0,0,0,6387,1,1,0.82907194
0,3,230,230,2,6,0,0,0,1,1,1,6388,1,1,0.82344025
0,1,310,40,0,2,4,250,40,0,0,0,6389,0,1,0.6595999
0,2,1970,1900,1,0,0,1400,60,0,0,0,6390,1,1,0.8517338
1,2,140,140,2,6,0,0,0,1,1,1,6391,0,1,0.7702655
0,3,800,800,2,6,0,160,150,0,0,0,6392,1,0,0.92638284
0,2,1280,30,1,5,0,1280,0,0,0,0,6393,1,1,0.5549475
0,3,530,180,0,6,0,500,180,0,0,0,6394,1,1,0.885466
0,3,60,60,1,6,0,20,20,1,4,1,6395,1,0,0.77962947
1,1,2080,150,0,2,1,2080,90,0,0,0,6396,0,1,0.81570286
0,2,1100,150,0,0,0,1020,150,0,0,0,6397,1,1,0.85252464
0,3,130,130,3,6,0,10,130,0,0,0,6398,1,1,0.8440181
1,1,1390,40,0,0,3,910,40,1,2,1,6399,0,0,0.6752382
0,2,1470,60,0,0,3,1470,60,0,0,0,6400,1,1,0.83314705
1,2,2090,90,0,0,3,2090,90,0,0,0,6401,0,1,0.85912025
0,2,540,40,0,0,0,450,40,0,0,0,6402,1,0,0.6999912
0,1,1630,110,0,0,0,1630,60,1,2,1,6403,1,0,0.8226444
0,2,1440,120,0,1,0,1210,40,0,0,0,6404,1,1,0.6250599
0,3,180,180,3,6,0,120,70,1,1,1,6405,1,1,0.88475907
0,3,300,300,2,6,0,210,60,0,0,0,6406,1,0,0.8945106
1,1,1150,100,0,2,0,1070,100,1,6,1,6407,0,1,0.7347551
0,2,610,40,0,0,0,520,40,0,0,0,6408,1,1,0.7606445
0,2,2280,80,0,0,2,2280,80,0,0,0,6409,1,1,0.83987325
1,3,70,70,2,6,0,0,30,0,0,0,6410,0,1,0.7810519
1,1,10660,370,0,0,3,10660,370,0,0,0,6411,0,1,0.8347717
0,2,4040,160,0,0,3,4030,160,0,0,0,6412,1,0,0.8624822
0,3,4030,130,0,1,2,2040,70,0,0,0,6413,1,0,0.74841386
1,3,30,30,1,6,0,0,30,1,1,1,6414,0,1,0.6957148
1,2,1610,60,0,0,0,1610,60,0,0,0,6415,0,1,0.8450278
1,2,3410,240,0,0,6,3360,0,2,8,1,6416,0,0,0.5796143
0,2,530,750,1,4,0,530,30,0,0,0,6417,1,1,0.8605454
1,3,890,70,0,0,6,840,70,1,2,1,6418,0,1,0.77350354
0,2,960,110,0,0,5,870,110,1,2,1,6419,1,1,0.6971783
0,2,2740,180,0,0,0,2440,90,1,2,1,6420,1,0,0.69218135
0,2,4210,190,0,0,0,4090,190,0,0,0,6421,1,1,0.830995
0,3,910,150,0,6,0,900,60,0,0,0,6422,1,1,0.8369172
0,3,1290,680,3,5,0,300,330,0,0,0,6423,1,1,0.895695
1,1,2270,100,0,6,0,2270,100,0,0,0,6424,0,1,0.85202837
1,2,220,210,4,6,0,220,110,0,0,0,6425,0,1,0.8864668
0,3,3190,260,0,0,6,3050,0,1,9,1,6426,1,0,0.5405132
0,2,310,60,0,6,0,240,60,0,0,0,6427,1,1,0.59793115
0,2,4240,560,0,0,3,4240,0,1,4,1,6428,1,0,0.7221123
0,2,310,40,0,1,5,280,40,0,0,0,6429,1,0,0.74416286
0,2,860,860,2,4,0,20,0,0,0,0,6430,1,1,0.8379375
1,3,5850,210,0,0,0,5850,210,0,0,0,6431,0,1,0.8498698
1,1,390,30,0,4,0,370,30,0,0,0,6432,0,1,0.8154759
1,3,340,340,2,4,0,60,20,0,0,0,6433,0,1,0.87106013
0,3,60,60,1,6,0,0,0,1,7,1,6434,1,1,0.7017401
1,2,160,80,0,6,0,120,60,1,6,1,6435,0,1,0.7455491
0,2,1540,60,0,0,3,1520,60,0,0,0,6436,1,1,0.8130968
1,2,560,370,2,6,0,330,370,0,0,0,6437,0,1,0.8831033
0,2,20,20,2,6,0,10,10,1,2,1,6438,0,1,0.65387386
0,3,140,20,1,6,0,140,0,0,0,0,6439,1,1,0.6223141
0,2,1520,1220,2,1,2,0,310,1,1,1,6440,1,1,0.95138174
0,2,2120,100,0,0,6,2040,100,0,0,0,6441,1,1,0.83297175
1,3,220,260,2,6,0,0,0,0,0,0,6442,0,1,0.8831975
0,2,3380,160,0,0,6,3300,160,0,0,0,6443,1,1,0.8135333
0,2,3550,1590,1,0,3,3550,160,0,0,0,6444,1,1,0.85198295
1,3,460,290,3,6,0,460,60,0,0,0,6445,0,0,0.90226716
1,0,290,130,1,6,0,290,130,0,0,0,6446,0,1,0.87439024
1,3,470,380,2,6,0,470,380,0,0,0,6447,0,1,0.90886325
0,2,530,60,0,0,1,530,40,0,0,0,6448,1,1,0.8364423
0,1,1490,60,0,0,4,1430,60,0,0,0,6449,1,0,0.7888489
1,2,1050,150,0,0,0,1030,150,0,0,0,6450,0,1,0.8758395
0,3,350,320,2,6,0,110,30,0,0,0,6451,1,1,0.91142577
1,3,740,740,2,6,0,230,140,0,0,0,6452,0,1,0.9101546
1,2,1800,130,0,0,1,1800,60,1,4,1,6453,0,1,0.7039942
1,2,4110,280,0,0,0,4110,280,0,0,0,6454,0,1,0.8286015
