Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,h_c,s
1,2,600,320,1,5,0,270,40,0,0,0,27001,0,1,0.8122643
1,2,1080,250,0,0,0,830,90,1,2,1,27006,0,1,0.7044984
0,3,6630,290,0,0,6,6380,240,0,0,0,27014,1,1,0.8154405
0,3,4870,90,0,3,2,3040,90,1,2,1,27021,1,1,0.740059
1,2,6000,220,0,0,0,5970,220,0,0,0,27022,0,1,0.85089433
1,3,13340,3390,0,0,6,13020,580,1,6,1,27034,0,0,0.8272516
1,1,1920,100,0,0,0,1700,100,1,12,1,27048,0,1,0.7113757
1,1,840,80,0,0,3,700,50,1,12,1,27053,0,0,0.6017879
0,2,1060,1060,1,6,0,310,270,0,0,0,27065,1,1,0.9229139
1,2,20,20,1,6,0,10,10,0,0,0,27104,0,1,0.7840462
1,0,4140,3650,1,2,0,4140,580,0,0,0,27112,0,0,0.86417544
0,3,150,140,2,6,0,150,0,0,0,0,27142,1,1,0.6866219
0,3,1140,90,0,0,0,1010,60,2,8,1,27149,1,0,0.60399514
1,1,1780,460,0,4,0,1170,120,0,0,0,27152,0,1,0.796602
1,0,210,210,4,6,0,10,30,0,0,0,27155,0,1,0.87889206
1,2,2570,210,0,0,0,2160,90,0,0,0,27170,0,1,0.6585479
1,2,890,800,1,1,5,0,800,2,3,1,27198,0,0,0.86422014
0,3,560,560,3,6,0,90,520,0,0,0,27338,1,1,0.85311115
0,2,5210,270,0,0,0,5000,270,1,8,1,27353,1,0,0.80697083
1,1,1540,130,0,0,4,1370,60,0,0,0,27379,0,1,0.59565216
1,2,120,120,2,6,0,120,90,0,0,0,27387,0,1,0.8806761
0,1,270,200,2,6,0,270,110,1,2,1,27407,1,1,0.8791622
1,2,2190,2190,3,4,1,310,1220,0,0,0,27408,0,1,0.93460196
0,2,8360,340,0,0,4,7990,310,0,0,0,27410,1,1,0.8224261
1,2,0,0,0,6,0,0,0,0,0,0,27415,0,0,0.74551415
1,2,0,0,0,6,0,0,0,0,0,0,27420,0,1,0.74551415
0,2,5870,5130,0,0,3,5250,5130,0,0,0,27422,1,1,0.9155436
0,1,1070,50,0,1,3,540,50,0,0,0,27428,1,0,0.7603676
0,1,290,290,2,6,0,20,10,0,0,0,27447,1,1,0.83607364
1,1,40,30,1,6,0,0,30,2,5,1,27463,0,1,0.57287145
0,1,310,60,0,0,2,310,0,1,4,1,27483,1,1,0.5629158
1,1,18740,3050,1,1,2,18740,1140,1,2,1,27498,0,0,0.8053854
0,2,16570,2450,0,0,6,16570,620,0,0,0,27518,1,1,0.8048627
0,3,2720,150,0,0,3,2720,100,0,0,0,27520,1,0,0.8052019
1,1,1970,180,0,0,5,1970,80,0,0,0,27530,0,1,0.76680696
1,2,10690,920,0,0,4,10460,380,0,0,0,27569,0,0,0.77989316
1,1,1120,660,0,2,3,1100,0,1,3,1,27577,0,0,0.8236512
1,2,0,0,0,6,0,0,0,0,0,0,27598,0,1,0.74551415
0,2,580,610,1,0,3,580,40,0,0,0,27601,1,1,0.8187966
0,3,1190,1190,4,6,0,230,1190,0,0,0,27602,1,1,0.8786324
0,3,300,300,3,6,0,100,80,0,0,0,27622,1,1,0.92966676
0,1,340,70,0,6,0,260,60,0,0,0,27628,1,1,0.5823196
0,3,2390,80,0,0,3,2390,80,0,0,0,27642,1,1,0.844915
0,2,180,70,0,3,0,140,0,1,9,1,27643,1,0,0.21939813
1,2,600,460,0,0,6,520,460,0,0,0,27710,0,1,0.92248195
1,2,50,20,0,6,0,50,20,1,2,1,27720,0,0,0.8054267
1,1,1110,50,0,0,6,1030,50,1,10,1,27747,0,0,0.6989931
1,2,1020,1020,2,5,0,270,80,1,2,1,27767,0,1,0.8722205
0,3,90,60,2,6,0,90,10,0,0,0,27772,1,0,0.8187263
0,3,930,60,0,0,0,930,50,0,0,0,27786,1,1,0.8215289
0,2,2070,460,0,0,3,2070,90,0,0,0,27787,1,1,0.84190935
1,2,7300,360,0,2,0,7240,0,1,3,1,27804,0,0,0.7023044
0,2,960,1120,4,5,0,0,10,0,0,0,27816,1,1,0.8291141
0,2,7050,1190,0,0,0,6690,310,0,0,0,27818,1,1,0.79886866
0,2,9890,3080,0,0,2,6970,3080,0,0,0,27824,1,1,0.92226654
0,1,770,110,0,6,0,490,90,0,0,0,27831,1,1,0.7765406
0,1,4310,90,0,0,2,2730,90,0,0,0,27835,1,1,0.73187685
1,1,2210,120,0,0,4,2190,100,1,2,1,27851,0,1,0.8248414
1,2,920,50,0,3,0,920,50,1,2,1,27858,0,0,0.8277578
0,3,240,240,3,6,0,10,20,1,2,1,27863,1,1,0.860237
0,3,1030,1030,2,6,0,580,560,1,2,1,27906,1,1,0.90403914
0,3,1310,90,0,0,0,1130,60,0,0,0,27914,1,1,0.6965773
0,3,0,0,0,6,0,0,0,0,0,0,27917,1,0,0.70626706
1,1,6180,230,0,0,3,6160,230,0,0,0,27954,0,0,0.8328011
1,2,1550,1830,1,1,5,1550,1550,0,0,0,28029,0,1,0.9207331
0,3,2600,240,0,0,0,2380,240,2,4,1,28033,1,1,0.81231225
0,3,1520,110,0,0,4,1490,60,0,0,0,28045,1,1,0.7512674
1,1,2270,130,0,0,6,2090,100,1,11,1,28059,0,0,0.70472485
0,1,40,60,2,6,0,0,60,2,3,1,28073,1,0,0.74253356
1,1,790,200,0,2,0,530,110,1,8,1,28076,0,0,0.7160575
0,1,20,90,1,6,0,20,20,1,1,1,28132,1,1,0.80219793
1,2,3390,160,0,0,6,3320,130,0,0,0,28171,0,1,0.8168907
1,2,410,270,1,6,0,330,210,0,0,0,28174,0,1,0.90608925
1,3,4380,150,0,0,6,4140,150,0,0,0,28179,0,1,0.80636984
0,3,2190,1990,1,6,0,160,90,0,0,0,28182,1,0,0.91155565
1,2,1150,50,0,0,0,1150,40,0,0,0,28183,0,1,0.8261678
1,3,560,130,3,6,0,560,90,0,0,0,28199,0,1,0.8563835
0,2,3470,110,0,0,4,3470,0,1,3,1,28245,1,0,0.6769286
1,1,1570,490,0,0,4,1430,60,0,0,0,28264,0,1,0.84525913
1,3,40,40,3,6,0,10,30,0,0,0,28265,0,0,0.75763047
1,1,10220,800,0,0,4,9010,800,0,0,0,28278,0,1,0.7708737
1,2,0,0,0,6,0,0,0,1,1,1,28286,0,0,0.6595973
0,2,2070,90,0,0,2,2070,90,1,2,1,28287,1,0,0.8569815
1,2,390,50,0,6,0,260,40,0,0,0,28306,0,1,0.7732641
0,2,930,150,0,6,0,930,50,0,0,0,28326,1,1,0.8338853
1,1,1630,160,0,3,3,1490,160,1,4,1,28344,0,1,0.76166666
1,2,2590,70,0,0,5,1430,50,0,0,0,28373,0,1,0.72276616
1,2,2400,90,0,0,6,2270,90,1,5,1,28374,0,0,0.799843
1,2,1950,150,1,2,0,1850,150,0,0,0,28396,0,1,0.7971588
1,1,1120,90,0,0,6,1090,60,1,5,1,28433,0,0,0.75473094
1,3,220,80,0,6,0,220,80,0,0,0,28437,0,1,0.8728107
1,2,1930,210,0,1,0,1930,210,0,0,0,28447,0,1,0.8401111
0,1,10,10,0,6,0,10,10,0,0,0,28457,0,1,0.72534657
1,2,270,270,3,6,0,0,30,1,1,1,28464,0,1,0.8492226
1,2,1060,1080,5,6,0,520,1080,0,0,0,28468,0,1,0.90631807
1,1,520,520,3,6,0,0,520,1,1,1,28473,0,1,0.8842342
0,3,40,40,1,6,0,0,0,0,0,0,28495,1,1,0.8197319
1,2,1540,310,0,0,3,1540,60,0,0,0,28577,0,1,0.81873006
1,1,0,0,0,6,0,0,0,0,0,0,28584,0,1,0.7777462
1,3,5720,370,0,0,4,5250,310,1,5,1,28598,0,1,0.7705132
0,1,1310,60,0,0,0,1180,60,1,12,1,28603,0,0,0.6509067
1,1,1060,120,0,2,0,1060,120,0,0,0,28609,0,1,0.87976456
1,1,1460,130,0,3,1,1460,130,0,0,0,28619,0,1,0.88646936
1,2,230,230,3,6,0,170,60,0,0,0,28620,0,1,0.9060186
1,2,170,170,3,6,0,100,120,0,0,0,28640,0,1,0.8229109
1,1,310,310,3,6,0,190,60,0,0,0,28649,0,1,0.9147815
1,1,1110,0,0,5,0,1110,0,0,0,0,28650,0,1,0.7594314
1,1,1480,30,0,4,1,1480,30,0,0,0,28655,0,0,0.8263398
0,2,0,0,0,6,0,0,0,1,1,1,28663,1,0,0.62879896
1,1,10050,1070,0,0,4,9210,1070,1,6,1,28670,0,0,0.7967978
1,2,4150,140,0,0,0,4150,140,0,0,0,28679,0,1,0.84441817
0,2,3100,240,0,0,6,3100,120,0,0,0,28685,1,0,0.8127211
1,2,1760,310,0,0,1,1760,90,0,0,0,28690,0,1,0.85041696
1,2,150,150,3,6,0,0,30,1,1,1,28723,0,1,0.8412597
1,2,1650,110,0,2,0,1650,80,1,2,1,28726,0,0,0.8159442
1,2,540,540,1,6,0,110,10,0,0,0,28729,0,1,0.87616044
0,3,250,250,4,6,0,170,230,0,0,0,28732,1,1,0.89175034
1,2,1390,610,0,4,0,1290,60,0,0,0,28737,0,1,0.8575695
0,2,4310,170,0,0,0,4310,170,0,0,0,28752,0,1,0.8692431
0,2,10,20,1,6,0,10,10,0,0,0,28764,1,1,0.7235407
0,3,4160,220,0,3,0,4130,220,0,0,0,28765,1,1,0.8466233
0,2,370,300,1,6,0,100,300,0,0,0,28774,1,1,0.81091434
1,2,8720,400,0,1,2,8720,310,0,0,0,28777,0,1,0.8311591
1,0,7870,330,0,0,0,7640,310,0,0,0,28780,0,1,0.79288054
1,2,1150,1160,4,6,0,270,470,0,0,0,28786,0,1,0.94512445
1,2,2460,150,0,0,2,2370,150,0,0,0,28795,0,1,0.79967177
1,2,270,40,0,0,0,170,40,1,2,1,28800,0,0,0.6799987
0,3,350,200,1,6,0,50,0,0,0,0,28802,1,1,0.7870743
0,1,1440,60,0,2,3,1370,60,0,0,0,28847,0,1,0.7433186
0,2,820,60,0,6,0,790,60,0,0,0,28849,1,1,0.7656167
1,3,6680,260,0,0,0,6610,240,0,0,0,28857,0,1,0.8161139
1,3,180,190,2,6,0,60,0,0,0,0,28862,0,1,0.82428867
1,3,3240,390,0,0,6,3190,120,0,0,0,28873,0,1,0.7920264
1,3,770,770,2,6,0,10,10,0,0,0,28937,0,1,0.8478723
0,3,1550,760,0,6,0,1430,230,0,0,0,28942,1,1,0.8817339
0,3,1090,60,0,3,1,1090,60,0,0,0,28957,1,1,0.8385965
1,2,4290,320,0,0,5,3760,150,2,6,1,28958,0,0,0.69569045
0,2,3060,120,0,0,2,3060,120,0,0,0,29007,1,1,0.82918704
0,3,7450,280,0,0,5,7230,260,0,0,0,29030,1,1,0.7941966
1,3,120,120,4,6,0,60,70,0,0,0,29037,0,1,0.7719769
1,2,520,520,2,6,0,10,10,0,0,0,29068,0,1,0.84316754
1,3,1310,1310,1,6,0,0,0,0,0,0,29133,0,1,0.8271351
0,1,3420,180,0,0,6,3400,130,0,0,0,29139,1,1,0.8223307
1,3,40,30,1,6,0,10,0,1,16,1,29154,0,0,0.56080633
0,1,540,50,0,0,0,420,40,1,2,1,29185,1,1,0.6893279
0,1,300,40,0,0,6,290,40,0,0,0,29202,0,0,0.73412985
0,2,460,460,2,6,0,290,460,0,0,0,29217,1,1,0.8991896
0,2,310,70,0,0,3,310,60,0,0,0,29223,1,1,0.769503
0,2,610,40,0,0,6,580,40,0,0,0,29236,1,0,0.76246697
0,2,590,50,0,0,5,460,40,1,2,1,29248,1,0,0.6504704
0,2,630,60,0,0,0,630,50,1,2,1,29257,1,0,0.7728189
0,2,530,40,0,0,3,410,40,0,0,0,29260,1,1,0.75920266
0,1,290,290,2,6,0,30,0,1,2,1,29263,1,1,0.7801375
0,2,20,20,0,6,0,20,20,0,0,0,29306,1,1,0.8197564
0,0,90,40,2,6,0,90,0,0,0,0,29329,1,0,0.710584
0,3,340,60,0,0,0,260,0,2,7,1,29356,1,0,0.34241202
0,2,340,150,0,6,0,330,90,2,4,1,29360,1,0,0.82595325
1,2,1310,1310,2,4,0,50,80,0,0,0,29496,0,1,0.8709426
0,3,1070,160,0,0,0,870,0,1,11,1,29503,1,0,0.40367755
1,3,0,0,0,6,0,0,0,1,1,1,29531,0,0,0.57876396
0,2,410,100,0,1,0,410,0,1,8,1,29550,1,1,0.66725916
1,3,60,50,2,6,0,60,50,1,7,1,29560,0,1,0.72316486
0,3,230,50,2,6,0,230,50,0,0,0,29607,1,1,0.84377605
1,2,1160,60,0,0,6,1050,0,1,3,1,29608,0,0,0.43175116
0,3,560,560,2,6,0,30,560,0,0,0,29629,1,1,0.8806065
0,3,160,130,1,6,0,160,130,0,0,0,29639,1,1,0.90001327
0,3,2640,220,0,0,0,2380,100,2,4,1,29642,1,0,0.65427417
1,2,1310,1320,3,6,0,890,1320,0,0,0,29655,0,1,0.92390966
0,3,630,50,0,6,0,560,40,0,0,0,29669,1,1,0.6502928
1,2,6380,350,0,0,5,6380,220,0,0,0,29679,0,1,0.76321816
1,2,450,50,0,0,0,380,40,1,5,1,29708,0,1,0.5719792
1,1,2030,1940,2,4,0,0,30,1,1,1,29731,0,0,0.85856724
0,2,640,650,3,6,0,170,360,0,0,0,29740,1,1,0.9235585
1,2,1920,80,0,0,0,1840,70,0,0,0,29741,0,1,0.8144295
0,3,5080,220,0,0,4,5080,180,0,0,0,29748,1,1,0.85435754
1,1,580,40,0,1,5,580,0,1,8,1,29804,0,0,0.39689207
0,2,420,60,0,0,0,340,60,2,4,1,29817,1,0,0.5123271
0,2,720,50,0,0,0,720,50,0,0,0,29818,1,1,0.8697286
0,2,12100,12940,1,0,4,12100,12940,1,1,1,29820,1,1,0.90016633
1,2,230,170,2,2,0,0,0,2,6,1,29845,0,0,0.6159783
0,2,590,590,2,6,0,0,100,1,1,1,29851,1,1,0.890502
0,2,2010,110,0,0,0,1870,90,0,0,0,29873,1,1,0.69399804
1,3,1220,340,1,6,0,1220,40,0,0,0,29895,0,1,0.82607514
0,2,20,30,2,6,0,10,0,0,0,0,29910,1,1,0.8496124
0,3,280,280,2,6,0,170,100,0,0,0,29946,1,1,0.92651474
1,3,1960,1970,3,6,0,1030,1620,0,0,0,29970,0,1,0.9421905
0,3,4520,210,0,0,0,4030,210,0,0,0,29977,1,1,0.7458889
1,3,0,0,0,6,0,0,0,0,0,0,29979,0,1,0.59876066
